event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0,0.00129578,7,7,-1,-1,1,-1,0,0,0,0,0,1,-1,-4.97263,0,-0.00224007,1,0,1
1,0.0459371,1,1,-1,-1,1,-1,0,0,0,0,0,1,-1,-5,0,0,0,1,1
2,0.0766328,3,3,-1,-1,1,-1,0,0,0,0,0,1,-1,-5,0,0,0,1,1
3,0.218866,4,4,-1,-1,1,-1,0,1,0,0,0,1,-1,-5,0,0,1,0,1
4,0.277026,2,2,-1,-1,1,-1,0,0,0,0,0,1,-1,-5,0,0,1,0,1
5,0.327187,5,5,-1,-1,1,-1,0,0,0,0,0,1,-1,-5,0,0,0,1,1
6,0.391217,8,8,-1,-1,1,-1,0,1,0,0,0,1,-1,-5,0,0,0,1,1
7,0.708503,9,9,-1,-1,1,-1,0,1,0,0,0,1,-1,-5,0,0,1,0,1
8,0.872759,0,0,-1,-1,1,-1,0,0,0,0,0,1,-1,-5,0,0,0,1,1
9,0.882527,6,6,-1,-1,1,-1,0,1,0,0,0,1,-1,-5,0,0,1,0,1
10,3.55102,8,8,-1,-1,1,-1,1,1,0,1,0,1,-1,-5,0,0,0,0,1
11,3.83851,9,9,-1,-1,1,-1,1,1,1,1,0,1,-1,-5,0,0,0,0,2
12,4.08656,7,7,-1,-1,1,-1,0,1,1,1,0,1,-1,-4.97263,0,-0.00224007,2,0,1
13,4.11601,4,4,-1,-1,1,-1,1,0,1,1,0,1,-1,-5,0,0,0,0,2
14,4.28569,3,3,-1,-1,1,-1,0,0,0,1,0,1,-1,-5,0,0,0,2,1
15,4.37532,5,5,-1,-1,1,-1,0,0,0,1,0,1,-1,-5,0,0,1,1,1
16,4.5844,1,1,-1,-1,1,-1,0,0,0,1,0,1,-1,-5,0,0,1,1,1
17,4.62331,6,6,-1,-1,1,-1,1,0,1,1,0,1,-1,-5,0,0,0,0,2
18,5.16587,2,2,-1,-1,1,-1,0,1,1,1,0,1,-1,-5,0,0,1,1,1
19,5.2771,0,0,-1,-1,1,-1,0,0,0,1,0,1,-1,-5,0,0,0,2,1
20,6.28569,3,3,-1,-1,1,-1,0,0,0,2,0,0,6.28569,-5,0,0,0,2,0
21,6.91225,9,17,9,-1,1,16,1,0,0,0,3.83851,1,-1,-5,0,0,0,0,2
22,7.00979,9,9,-1,-1,1,-1,1,1,1,1,0,1,-1,-5,0,0,0,0,2
23,7.07331,8,8,-1,-1,1,-1,1,1,0,1,0,1,-1,-5,0,0,0,0,1
24,7.60192,7,7,-1,-1,1,-1,1,0,2,2,0,1,-1,-4.97263,0,-0.00224007,1,0,2
25,8.22663,2,2,-1,-1,1,-1,1,1,1,2,0,1,-1,-5,0,0,0,1,2
26,8.47789,5,5,-1,-1,1,-1,0,0,1,2,0,1,-1,-5,0,0,1,2,1
27,8.66735,4,4,-1,-1,1,-1,0,0,1,1,0,1,-1,-5,0,0,0,1,2
28,8.78911,6,6,-1,-1,1,-1,0,0,1,1,0,1,-1,-5,0,0,1,0,2
29,8.95809,4,13,4,-1,1,16,0,0,0,0,4.11601,1,-1,-5,0,0,0,2,2
30,9.24501,6,19,6,-1,1,16,0,0,0,0,4.62331,1,-1,-5,0,0,2,0,2
31,9.35516,1,1,-1,-1,1,-1,0,1,1,2,0,1,-1,-5,0,0,1,2,1
32,9.75468,0,0,-1,-1,1,-1,0,0,0,2,0,1,-1,-5,0,0,1,2,1
33,10.5623,9,9,-1,-1,1,-1,1,0,1,1,0,1,-1,-5,0,0,0,0,2
34,10.7278,8,8,-1,-1,1,-1,1,1,0,1,0,1,-1,-5,0,0,0,0,1
35,10.9581,4,13,4,-1,1,16,0,0,0,1,4.11601,0,10.9581,-5,0,0,0,2,1
36,11.0654,9,17,9,-1,1,16,0,1,0,0,3.83851,1,-1,-5,0,0,0,1,2
37,11.3037,2,14,2,-1,1,16,1,0,0,0,8.22663,1,-1,-5,0,0,0,0,2
38,11.615,7,10,7,-1,1,16,0,1,0,0,7.60192,1,-1,-4.97263,0,0,1,1,2
39,12.0701,2,2,-1,-1,1,-1,1,1,1,2,0,1,-1,-5,0,0,0,0,2
40,12.5155,7,7,-1,-1,1,-1,0,1,2,2,0,1,-1,-4.97263,0,-0.00224007,2,1,2
41,12.6657,1,1,-1,-1,1,-1,1,1,1,3,0,1,-1,-5,0,0,1,1,1
42,12.9848,4,4,-1,-1,1,-1,0,0,1,2,0,1,-1,-5,0,0,1,2,1
43,13.0067,5,5,-1,-1,1,-1,0,1,1,3,0,1,-1,-5,0,0,1,3,1
44,13.4242,6,6,-1,-1,1,-1,0,1,2,2,0,1,-1,-5,0,0,2,1,2
45,13.7836,6,19,6,-1,1,16,0,1,1,1,4.62331,1,-1,-5,0,0,2,2,2
46,13.8555,8,8,-1,-1,1,-1,1,1,0,1,0,1,-1,-5,0,0,0,0,1
47,13.8884,0,0,-1,-1,1,-1,0,0,1,3,0,1,-1,-5,0,0,2,2,1
48,14.2091,9,17,9,-1,1,16,1,0,0,1,3.83851,1,-1,-5,0,0,0,0,2
49,15.0091,7,10,7,-1,1,16,1,1,0,1,7.60192,1,-1,-4.97263,0,0,1,1,3
50,15.3318,9,9,-1,-1,1,-1,0,0,1,1,0,1,-1,-5,0,0,0,1,2
51,15.624,2,14,2,-1,1,16,0,1,0,0,8.22663,1,-1,-5,0,0,0,1,2
52,15.6917,2,2,-1,-1,1,-1,1,0,1,2,0,1,-1,-5,0,0,0,0,2
53,15.7239,1,1,-1,-1,1,-1,1,0,1,3,0,1,-1,-5,0,0,0,1,2
54,15.9052,7,7,-1,-1,1,-1,1,1,3,3,0,1,-1,-4.97263,0,-0.00224007,1,0,3
55,16.1878,5,5,-1,-1,1,-1,1,1,1,4,0,1,-1,-5,0,0,1,2,1
56,16.4717,6,6,-1,-1,1,-1,1,1,2,3,0,1,-1,-5,0,0,1,2,3
57,16.9773,6,19,6,-1,1,16,1,1,1,2,4.62331,1,-1,-5,0,0,1,1,3
58,17.1394,4,4,-1,-1,1,-1,0,0,2,3,0,1,-1,-5,0,0,1,3,1
59,17.3312,8,8,-1,-1,1,-1,1,1,0,1,0,1,-1,-5,0,0,0,0,1
60,18.0566,7,10,7,-1,1,16,1,1,0,1,7.60192,1,-1,-4.97263,0,0,0,0,4
61,18.2083,0,0,-1,-1,1,-1,0,0,2,4,0,1,-1,-5,0,0,2,3,1
62,18.573,9,17,9,-1,1,16,0,1,0,1,3.83851,1,-1,-5,0,0,0,2,2
63,18.632,7,35,7,-1,1,24,1,0,0,0,15.0091,1,-1,-5,0,-0.00224007,0,0,4
64,19.5675,2,14,2,-1,1,16,1,1,0,1,8.22663,1,-1,-5,0,0,0,0,2
65,19.6302,7,7,-1,-1,1,-1,1,0,3,3,0,1,-1,-4.97263,0,-0.00224007,0,0,4
66,19.631,9,9,-1,-1,1,-1,0,1,1,2,0,1,-1,-5,0,0,1,2,2
67,19.7582,1,23,1,-1,1,16,0,0,0,0,15.7239,1,-1,-5,0,0,0,2,2
68,19.8199,5,5,-1,-1,1,-1,1,0,1,4,0,1,-1,-5,0,0,1,1,1
69,19.86,1,1,-1,-1,1,-1,0,1,1,3,0,1,-1,-5,0,0,1,2,2
70,20.0566,7,10,7,-1,1,16,1,1,0,1,7.60192,0,20.0566,-4.97263,0,0,0,0,3
71,20.3681,2,2,-1,-1,1,-1,0,0,1,2,0,1,-1,-5,0,0,0,1,2
72,20.407,6,6,-1,-1,1,-1,1,0,2,3,0,1,-1,-5,0,0,0,1,4
73,20.8725,8,8,-1,-1,1,-1,1,0,0,1,0,1,-1,-5,0,0,0,0,1
74,20.8872,6,19,6,-1,1,16,1,0,1,2,4.62331,1,-1,-5,0,0,0,0,4
75,21.27,6,30,19,16,1,15,0,0,0,0,16.4717,1,-1,-5,0,0,0,1,4
76,21.5818,7,20,7,-1,1,42,1,0,0,0,18.0566,1,-1,-5,0,-0.00224007,0,0,3
77,21.5868,9,17,9,-1,1,16,1,0,0,2,3.83851,1,-1,-5,0,0,1,1,2
78,21.8081,4,4,-1,-1,1,-1,0,1,2,4,0,1,-1,-5,0,0,2,3,1
79,22.3939,0,0,-1,-1,1,-1,0,1,2,5,0,1,-1,-5,0,0,2,4,1
80,23.0046,7,35,7,-1,1,24,0,0,0,0,15.0091,1,-1,-5,0,-0.00224007,0,1,3
81,23.0856,2,14,2,-1,1,16,1,1,0,1,8.22663,1,-1,-5,0,0,0,0,2
82,23.2349,1,1,-1,-1,1,-1,1,0,2,4,0,1,-1,-5,0,0,1,1,2
83,23.2574,9,9,-1,-1,1,-1,1,1,2,3,0,1,-1,-5,0,0,0,1,3
84,23.8678,7,7,-1,-1,1,-1,0,0,3,3,0,1,-1,-4.97263,0,-0.00224007,1,1,3
85,24.2099,1,23,1,-1,1,16,0,0,0,1,15.7239,1,-1,-5,0,0,2,1,2
86,24.3238,5,5,-1,-1,1,-1,0,1,1,4,0,1,-1,-5,0,0,2,1,1
87,24.4524,2,2,-1,-1,1,-1,0,1,1,3,0,1,-1,-5,0,0,0,1,2
88,24.5047,6,28,6,-1,1,37,0,0,0,0,20.407,1,-1,-5,0,0,1,1,4
89,24.6659,6,6,-1,-1,1,-1,0,0,2,3,0,1,-1,-5,0,0,2,1,4
90,24.8453,4,4,-1,-1,1,-1,1,1,3,5,0,1,-1,-5,0,0,2,2,1
91,24.9738,6,19,6,-1,1,16,0,1,1,2,4.62331,1,-1,-5,0,0,2,2,4
92,25.0412,8,8,-1,-1,1,-1,0,0,0,1,0,1,-1,-5,0,0,0,1,1
93,25.7746,9,17,9,-1,1,16,0,0,0,2,3.83851,1,-1,-5,0,0,0,2,3
94,26.1587,6,30,19,16,1,15,0,1,0,1,16.4717,1,-1,-5,0,0,3,2,4
95,26.2824,7,20,7,-1,1,42,0,0,0,0,18.0566,1,-1,-5,0,-0.00224007,2,1,3
96,26.3238,5,5,-1,-1,1,-1,1,1,2,5,0,0,26.3238,-5,0,0,2,1,0
97,26.3275,0,0,-1,-1,1,-1,1,0,2,6,0,1,-1,-5,0,0,2,3,1
98,26.5428,9,9,-1,-1,1,-1,1,1,2,3,0,1,-1,-5,0,0,0,1,3
99,26.7784,9,46,9,-1,1,16,1,1,0,0,23.2574,1,-1,-5,0,0,0,0,3
100,26.8539,2,14,2,-1,1,16,1,0,0,1,8.22663,1,-1,-5,0,0,0,0,2
101,27.1615,7,35,7,-1,1,24,0,1,0,1,15.0091,1,-1,-5,0,-0.00224007,2,2,3
102,27.7313,2,2,-1,-1,1,-1,1,0,1,4,0,1,-1,-5,0,0,0,0,2
103,27.8479,1,1,-1,-1,1,-1,0,1,2,4,0,1,-1,-5,0,0,2,2,2
104,27.8527,4,4,-1,-1,1,-1,1,1,3,5,0,1,-1,-5,0,0,2,1,1
105,27.9329,7,7,-1,-1,1,-1,0,1,4,4,0,1,-1,-4.97263,0,-0.00224007,3,2,3
106,28.4279,6,19,6,-1,1,16,1,1,1,3,4.62331,1,-1,-5,0,0,2,2,5
107,28.5177,1,23,1,-1,1,16,0,1,1,2,15.7239,1,-1,-5,0,0,3,2,2
108,29.0106,6,28,6,-1,1,37,0,0,1,1,20.407,1,-1,-5,0,0,3,2,5
109,29.653,6,6,-1,-1,1,-1,0,0,3,4,0,1,-1,-5,0,0,3,3,5
110,29.8402,8,8,-1,-1,1,-1,0,0,0,2,0,1,-1,-5,0,0,0,2,1
111,29.8786,6,30,19,16,1,15,1,1,1,2,16.4717,1,-1,-5,0,0,2,3,6
112,30.0385,9,46,9,-1,1,16,1,1,0,0,23.2574,1,-1,-5,0,0,0,0,3
113,30.1919,9,9,-1,-1,1,-1,1,0,2,3,0,1,-1,-5,0,0,0,0,3
114,30.3392,7,20,7,-1,1,42,0,0,1,1,18.0566,1,-1,-5,0,-0.00224007,3,3,3
115,30.3446,9,17,9,-1,1,16,0,1,0,3,3.83851,1,-1,-5,0,0,0,1,3
116,30.4522,7,35,7,-1,1,24,1,1,0,2,15.0091,1,-1,-5,0,-0.00224007,3,2,3
117,30.7973,0,0,-1,-1,1,-1,0,0,2,6,0,1,-1,-5,0,0,3,3,1
118,31.045,1,1,-1,-1,1,-1,1,1,2,5,0,1,-1,-5,0,0,2,2,3
119,31.0912,7,7,-1,-1,1,-1,1,0,5,5,0,1,-1,-4.97263,0,-0.00224007,2,2,4
120,31.15,2,14,2,-1,1,16,0,0,0,1,8.22663,1,-1,-5,0,0,0,1,2
121,31.2262,4,4,-1,-1,1,-1,1,1,3,5,0,1,-1,-5,0,0,1,1,2
122,31.5463,6,63,30,15,1,57,1,1,0,0,28.4279,1,-1,-5,0,0,1,3,7
123,31.9615,6,19,6,-1,1,16,1,1,1,3,4.62331,1,-1,-5,0,0,1,2,7
124,32.1292,1,23,1,-1,1,16,1,1,2,3,15.7239,1,-1,-5,0,0,1,2,4
125,32.5386,2,2,-1,-1,1,-1,0,0,1,4,0,1,-1,-5,0,0,0,2,2
126,33.1847,9,46,9,-1,1,16,1,1,0,0,23.2574,1,-1,-5,0,0,0,0,3
127,33.4949,6,30,19,16,1,15,1,0,1,2,16.4717,1,-1,-5,0,0,1,1,7
128,33.8819,7,35,7,-1,1,24,1,0,0,2,15.0091,1,-1,-5,0,-0.00224007,1,2,5
129,33.9437,6,28,6,-1,1,37,0,0,2,2,20.407,1,-1,-5,0,0,1,2,7
130,33.9543,6,6,-1,-1,1,-1,0,1,3,5,0,1,-1,-5,0,0,2,2,7
131,33.9984,6,58,28,37,1,24,0,0,0,0,29.8786,1,-1,-5,0,0,3,2,7
132,34.0491,1,55,23,16,1,39,1,0,0,0,31.045,1,-1,-5,0,0,1,1,4
133,34.1446,9,17,9,-1,1,16,1,0,0,4,3.83851,1,-1,-5,0,0,0,0,3
134,34.2116,9,9,-1,-1,1,-1,0,1,2,3,0,1,-1,-5,0,0,0,1,3
135,34.429,4,4,-1,-1,1,-1,1,0,3,5,0,1,-1,-5,0,0,1,0,2
136,34.4866,8,8,-1,-1,1,-1,0,0,0,3,0,1,-1,-5,0,0,0,3,1
137,34.7422,7,20,7,-1,1,42,0,1,1,2,18.0566,1,-1,-5,0,-0.00224007,2,2,5
138,34.8322,1,1,-1,-1,1,-1,1,0,2,5,0,1,-1,-5,0,0,0,1,5
139,35.0619,6,63,30,15,1,57,1,0,0,0,28.4279,1,-1,-5,0,0,3,1,7
140,35.0976,6,59,6,-1,1,39,1,1,0,0,31.5463,1,-1,-5,0,0,2,1,8
141,35.1145,6,19,6,-1,1,16,1,1,1,3,4.62331,1,-1,-5,0,0,1,1,9
142,35.1794,2,14,2,-1,1,16,0,1,0,2,8.22663,1,-1,-5,0,0,1,2,2
143,35.2589,4,51,4,-1,1,43,0,0,0,0,31.2262,1,-1,-5,0,0,1,1,2
144,35.3553,0,0,-1,-1,1,-1,0,1,3,7,0,1,-1,-5,0,0,4,3,1
145,35.3703,7,7,-1,-1,1,-1,0,1,5,5,0,1,-1,-4.97263,0,-0.00224007,2,3,5
146,35.8819,7,35,7,-1,1,24,0,0,0,2,15.0091,0,35.8819,-5,0,-0.00224007,2,3,4
147,35.9788,7,54,7,-1,1,31,0,1,0,0,31.0912,1,-1,-5,0,-0.00224007,3,3,4
148,36.0668,1,23,1,-1,1,16,1,1,2,3,15.7239,1,-1,-5,0,0,0,0,5
149,36.5854,9,46,9,-1,1,16,1,1,0,0,23.2574,1,-1,-5,0,0,0,0,3
150,37.0211,1,68,23,16,1,16,0,0,0,0,32.1292,1,-1,-5,0,0,1,0,5
151,37.5033,2,2,-1,-1,1,-1,0,1,1,5,0,1,-1,-5,0,0,2,2,2
152,37.5081,6,6,-1,-1,1,-1,1,0,4,6,0,1,-1,-5,0,0,1,0,9
153,37.5788,9,9,-1,-1,1,-1,1,1,2,4,0,1,-1,-5,0,0,0,0,3
154,37.9036,7,64,20,42,1,38,0,1,0,0,33.8819,1,-1,-5,0,-0.00224007,3,4,4
155,38.1851,7,20,7,-1,1,42,1,0,2,3,18.0566,1,-1,-5,0,-0.00224007,3,3,4
156,38.2701,9,17,9,-1,1,16,0,1,0,4,3.83851,1,-1,-5,0,0,0,1,3
157,38.4011,1,48,1,-1,1,11,1,0,0,0,34.8322,1,-1,-5,0,0,0,0,6
158,38.4035,6,19,6,-1,1,16,1,0,1,3,4.62331,1,-1,-5,0,0,0,0,10
159,38.4177,2,14,2,-1,1,16,1,0,1,3,8.22663,1,-1,-5,0,0,1,2,3
160,38.4904,6,30,19,16,1,15,0,1,1,2,16.4717,1,-1,-5,0,0,1,0,10
161,38.5486,7,7,-1,-1,1,-1,1,1,5,6,0,1,-1,-4.97263,0,-0.00224007,3,2,4
162,38.6517,6,79,58,24,1,27,1,1,0,0,35.1145,1,-1,-5,0,0,0,0,11
163,38.6924,6,28,6,-1,1,37,0,1,2,3,20.407,1,-1,-5,0,0,0,1,11
164,38.6935,6,58,28,37,1,24,0,0,1,1,29.8786,1,-1,-5,0,0,1,1,11
165,38.7508,6,59,6,-1,1,39,1,1,0,0,31.5463,1,-1,-5,0,0,0,1,12
166,38.7591,0,0,-1,-1,1,-1,1,1,4,8,0,1,-1,-5,0,0,4,2,1
167,38.9459,1,1,-1,-1,1,-1,0,0,2,5,0,1,-1,-5,0,0,1,0,6
168,38.9843,6,78,6,-1,1,53,1,1,0,0,35.0976,1,-1,-5,0,0,0,0,12
169,39.0366,1,55,23,16,1,39,0,0,0,0,31.045,1,-1,-5,0,0,2,0,6
170,39.1749,8,8,-1,-1,1,-1,0,0,0,4,0,1,-1,-5,0,0,1,3,1
171,39.2616,4,4,-1,-1,1,-1,0,0,3,5,0,1,-1,-5,0,0,1,2,2
172,39.4663,1,23,1,-1,1,16,1,0,2,3,15.7239,1,-1,-5,0,0,1,0,7
173,39.7816,9,46,9,-1,1,16,1,1,0,0,23.2574,1,-1,-5,0,0,0,0,3
174,39.8389,6,63,30,15,1,57,0,1,0,0,28.4279,1,-1,-5,0,0,0,1,12
175,39.8415,7,54,7,-1,1,31,1,1,1,1,31.0912,1,-1,-5,0,-0.00224007,2,2,5
176,40.0816,4,51,4,-1,1,43,0,1,0,1,31.2262,1,-1,-5,0,0,1,3,2
177,41.0214,1,68,23,16,1,16,0,0,1,1,32.1292,1,-1,-5,0,0,2,0,7
178,41.0672,7,64,20,42,1,38,1,0,0,1,33.8819,1,-1,-5,0,-0.00224007,2,1,5
179,41.1395,9,9,-1,-1,1,-1,1,0,2,4,0,1,-1,-5,0,0,0,0,3
180,41.1687,2,2,-1,-1,1,-1,1,1,2,6,0,1,-1,-5,0,0,0,2,4
181,41.6818,6,79,58,24,1,27,1,0,0,0,35.1145,1,-1,-5,0,0,0,0,12
182,41.7468,9,17,9,-1,1,16,1,0,0,5,3.83851,1,-1,-5,0,0,0,0,3
183,41.9146,7,7,-1,-1,1,-1,1,1,5,6,0,1,-1,-4.97263,0,-0.00224007,1,1,6
184,41.9861,6,6,-1,-1,1,-1,0,1,4,6,0,1,-1,-5,0,0,1,0,12
185,42.0479,6,28,6,-1,1,37,1,0,2,4,20.407,1,-1,-5,0,0,0,0,13
186,42.1213,6,30,19,16,1,15,1,0,2,3,16.4717,1,-1,-5,0,0,0,0,13
187,42.1608,6,59,6,-1,1,39,1,1,0,0,31.5463,1,-1,-5,0,0,0,0,13
188,42.1894,6,94,58,24,1,43,1,0,0,0,38.7508,1,-1,-5,0,0,0,0,13
189,42.2643,2,83,14,16,1,62,1,1,0,0,38.4177,1,-1,-5,0,0,0,1,4
190,42.5265,0,0,-1,-1,1,-1,1,0,4,8,0,1,-1,-5,0,0,3,2,2
191,42.5815,6,78,6,-1,1,53,1,1,0,0,35.0976,1,-1,-5,0,0,0,0,13
192,42.6287,6,19,6,-1,1,16,0,0,1,3,4.62331,1,-1,-5,0,0,1,0,13
193,42.7459,1,88,68,16,1,49,0,0,0,0,38.4011,1,-1,-5,0,0,2,1,7
194,42.8333,1,48,1,-1,1,11,0,0,0,0,34.8322,1,-1,-5,0,0,3,1,7
195,42.8798,6,69,28,37,1,31,0,0,0,0,38.4035,1,-1,-5,0,0,1,1,13
196,42.8856,9,46,9,-1,1,16,1,1,0,0,23.2574,1,-1,-5,0,0,0,0,3
197,42.9941,1,1,-1,-1,1,-1,0,0,3,6,0,1,-1,-5,0,0,3,2,7
198,43.045,7,20,7,-1,1,42,0,1,2,3,18.0566,1,-1,-5,0,-0.00224007,1,2,6
199,43.0688,7,54,7,-1,1,31,1,0,1,1,31.0912,1,-1,-5,0,-0.00224007,1,1,6
200,43.1572,6,58,28,37,1,24,0,1,2,2,29.8786,1,-1,-5,0,0,2,1,13
201,43.177,6,92,30,15,1,60,0,0,0,0,38.6517,1,-1,-5,0,0,3,1,13
202,43.2362,4,51,4,-1,1,43,1,0,0,2,31.2262,1,-1,-5,0,0,1,2,2
203,43.3345,2,14,2,-1,1,16,0,1,1,3,8.22663,1,-1,-5,0,0,0,2,4
204,43.3983,1,95,1,-1,1,15,1,1,0,0,39.4663,1,-1,-5,0,0,2,2,8
205,43.492,6,63,30,15,1,57,1,0,0,1,28.4279,1,-1,-5,0,0,2,1,14
206,43.5766,8,8,-1,-1,1,-1,0,1,1,5,0,1,-1,-5,0,0,1,4,1
207,43.6024,4,4,-1,-1,1,-1,0,1,3,6,0,1,-1,-5,0,0,2,2,2
208,43.791,1,23,1,-1,1,16,0,0,2,3,15.7239,1,-1,-5,0,0,2,3,8
209,43.9507,1,55,23,16,1,39,0,1,1,1,31.045,1,-1,-5,0,0,3,3,8
210,44.0799,7,67,7,-1,1,38,0,0,0,0,39.8415,1,-1,-5,0,0,1,2,6
211,44.4934,2,2,-1,-1,1,-1,1,0,2,6,0,1,-1,-5,0,0,0,1,4
212,44.9997,7,82,20,42,1,34,1,0,0,0,41.9146,1,-1,-5.01476,0,-0.00224007,0,2,7
213,45.045,7,20,7,-1,1,42,1,1,2,4,18.0566,0,45.045,-5,0,-0.00224007,0,2,6
214,45.0654,7,7,-1,-1,1,-1,1,1,5,6,0,1,-1,-4.97263,0,-0.00224007,0,1,6
215,45.149,1,68,23,16,1,16,0,1,2,2,32.1292,1,-1,-5,0,0,3,4,8
216,45.2002,7,64,20,42,1,38,0,1,0,1,33.8819,1,-1,-5,0,-0.00224007,0,2,6
217,45.2946,2,83,14,16,1,62,1,1,0,0,38.4177,1,-1,-5,0,0,0,0,4
218,45.3123,2,89,2,-1,1,73,0,0,0,0,41.1687,1,-1,-5,0,0,1,0,4
219,45.3629,6,6,-1,-1,1,-1,1,1,5,7,0,1,-1,-5,0,0,1,1,15
220,45.4856,6,59,6,-1,1,39,1,1,0,0,31.5463,1,-1,-5,0,0,1,0,15
221,45.492,6,63,30,15,1,57,0,0,0,1,28.4279,0,45.492,-5,0,0,1,0,14
222,45.7597,6,78,6,-1,1,53,1,0,0,0,35.0976,1,-1,-5,0,0,0,0,15
223,45.789,6,79,58,24,1,27,0,0,0,0,35.1145,1,-1,-5,0,0,0,1,15
224,45.9278,9,46,9,-1,1,16,1,1,0,0,23.2574,1,-1,-5,0,0,0,0,3
225,46.0025,9,9,-1,-1,1,-1,0,1,2,4,0,1,-1,-5,0,0,1,0,3
226,46.2385,6,94,58,24,1,43,0,0,0,0,38.7508,1,-1,-5,0,0,1,1,15
227,46.2696,6,30,19,16,1,15,0,1,2,3,16.4717,1,-1,-5,0,0,1,2,15
228,46.3848,9,17,9,-1,1,16,0,1,0,5,3.83851,1,-1,-5,0,0,1,1,3
229,46.4661,6,102,6,-1,1,73,0,1,0,0,42.0479,1,-1,-5,0,0,1,3,15
230,46.4936,1,105,48,11,1,52,1,0,0,0,43.3983,1,-1,-5,0,0,2,4,9
231,46.5054,6,58,28,37,1,24,1,0,3,3,29.8786,1,-1,-5,0,0,1,2,15
232,46.7008,1,95,1,-1,1,15,1,1,0,0,39.4663,1,-1,-5,0,0,1,4,10
233,46.8119,8,8,-1,-1,1,-1,1,0,1,6,0,1,-1,-5,0,0,1,3,1
234,46.9681,6,110,92,60,1,52,1,1,0,0,43.492,1,-1,-5,0,0,1,1,15
235,46.9851,1,48,1,-1,1,11,0,0,1,1,34.8322,1,-1,-5,0,0,1,5,10
236,46.9947,2,14,2,-1,1,16,1,0,1,4,8.22663,1,-1,-5,0,0,0,0,5
237,47.0076,6,28,6,-1,1,37,0,1,2,4,20.407,1,-1,-5,0,0,2,1,15
238,47.0148,4,4,-1,-1,1,-1,1,0,4,7,0,1,-1,-5,0,0,2,1,2
239,47.0936,7,54,7,-1,1,31,0,1,1,1,31.0912,1,-1,-5,0,-0.00224007,0,3,6
240,47.1422,6,69,28,37,1,31,0,0,0,1,38.4035,1,-1,-5,0,0,3,1,15
241,47.1501,0,0,-1,-1,1,-1,0,1,4,8,0,1,-1,-5,0,0,4,2,2
242,47.1604,1,88,68,16,1,49,0,1,0,1,38.4011,1,-1,-5,0,0,2,5,10
243,47.1978,0,40,0,-1,1,57,0,0,0,0,42.5265,1,-1,-5,0,0,4,3,2
244,47.2002,7,64,20,42,1,38,1,1,0,2,33.8819,0,47.2002,-5,0,-0.00224007,0,3,5
245,47.2201,1,55,23,16,1,39,1,1,2,2,31.045,1,-1,-5,0,0,2,4,10
246,47.6158,6,19,6,-1,1,16,0,0,2,4,4.62331,1,-1,-5,0,0,4,1,15
247,47.8064,4,51,4,-1,1,43,0,0,0,2,31.2262,1,-1,-5,0,0,3,1,2
248,47.8831,1,1,-1,-1,1,-1,0,0,3,7,0,1,-1,-5,0,0,2,5,10
249,47.8956,6,92,30,15,1,60,0,0,1,1,38.6517,1,-1,-5,0,0,5,1,15
250,47.9189,1,23,1,-1,1,16,0,0,2,4,15.7239,1,-1,-5,0,0,2,6,10
251,48.3833,2,83,14,16,1,62,1,1,0,0,38.4177,1,-1,-5,0,0,0,0,5
252,48.564,7,7,-1,-1,1,-1,1,0,5,6,0,1,-1,-4.97263,0,-0.00224007,0,2,5
253,48.5847,6,6,-1,-1,1,-1,1,0,5,7,0,1,-1,-5,0,0,4,1,16
254,48.7722,1,68,23,16,1,16,1,1,2,3,32.1292,1,-1,-5,0,0,2,5,10
255,48.9111,6,59,6,-1,1,39,1,0,0,0,31.5463,1,-1,-5,0,0,3,1,17
256,48.9479,7,67,7,-1,1,38,0,1,0,1,39.8415,1,-1,-5,0,0,1,2,5
257,49.1013,7,82,20,42,1,34,0,0,0,0,41.9146,1,-1,-5.01476,0,-0.00224007,1,3,5
258,49.1721,2,2,-1,-1,1,-1,0,0,2,6,0,1,-1,-5,0,0,0,1,5
259,49.2255,9,46,9,-1,1,16,1,1,0,0,23.2574,1,-1,-5,0,0,0,1,4
260,49.4905,6,102,6,-1,1,73,1,1,0,1,42.0479,1,-1,-5,0,0,2,1,18
261,49.519,6,30,19,16,1,15,1,0,2,4,16.4717,1,-1,-5,0,0,1,1,19
262,49.5759,6,109,58,24,1,11,0,1,0,0,45.3629,1,-1,-5,0,0,2,1,19
263,49.7338,6,103,19,16,1,77,1,1,0,0,45.7597,1,-1,-5,0,0,1,1,20
264,49.8097,9,17,9,-1,1,16,1,1,0,6,3.83851,1,-1,-5,0,0,0,0,4
265,49.869,7,87,54,31,1,93,0,1,0,0,44.9997,1,-1,-5,0,-0.00224007,2,3,5
266,49.9603,9,9,-1,-1,1,-1,1,1,3,5,0,1,-1,-5,0,0,0,0,4
267,50.0689,2,89,2,-1,1,73,0,0,1,1,41.1687,1,-1,-5,0,0,0,2,5
268,50.1259,7,54,7,-1,1,31,1,0,1,2,31.0912,1,-1,-5,0,-0.00224007,2,2,5
269,50.182,2,119,89,73,1,16,1,0,0,0,46.9947,1,-1,-5,0,0,0,1,5
270,50.2339,1,95,1,-1,1,15,1,0,0,0,39.4663,1,-1,-5,0,0,1,5,11
